Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-03 09:30:00,239.9199981689453,241.36990356445312,238.90029907226562,240.47000122070312,8548308,0.0,0.0
2024-12-03 10:30:00,240.47500610351562,241.33999633789062,240.4499969482422,241.3300018310547,3962336,0.0,0.0
2024-12-03 11:30:00,241.3300018310547,241.63499450683594,240.98199462890625,241.26499938964844,3152692,0.0,0.0
2024-12-03 12:30:00,241.26499938964844,241.6999053955078,241.14500427246094,241.4199981689453,2157544,0.0,0.0
2024-12-03 13:30:00,241.4199981689453,242.1699981689453,241.34500122070312,242.14999389648438,3311661,0.0,0.0
2024-12-03 14:30:00,242.15499877929688,242.4600067138672,241.85000610351562,242.05320739746094,3274479,0.0,0.0
2024-12-03 15:30:00,242.05999755859375,242.7550048828125,242.05999755859375,242.6300048828125,3704333,0.0,0.0
2024-12-04 09:30:00,242.8800048828125,244.10499572753906,242.50999450683594,243.4499969482422,8409865,0.0,0.0
2024-12-04 10:30:00,243.44000244140625,243.82000732421875,242.85000610351562,242.90499877929688,3476264,0.0,0.0
2024-12-04 11:30:00,242.90499877929688,242.90989685058594,241.25,242.03990173339844,7183414,0.0,0.0
2024-12-04 12:30:00,242.0399932861328,242.50999450683594,241.63999938964844,242.25869750976562,2189900,0.0,0.0
2024-12-04 13:30:00,242.24000549316406,243.17640686035156,241.92999267578125,243.07000732421875,3055452,0.0,0.0
2024-12-04 14:30:00,243.05999755859375,243.125,242.77999877929688,242.98500061035156,2751650,0.0,0.0
2024-12-04 15:30:00,242.98500061035156,243.5399932861328,242.8260955810547,243.02000427246094,3738537,0.0,0.0
2024-12-05 09:30:00,244.0500030517578,244.5399932861328,242.71279907226562,242.92999267578125,8289397,0.0,0.0
2024-12-05 10:30:00,242.92999267578125,243.0800018310547,242.22999572753906,242.5500030517578,3597584,0.0,0.0
2024-12-05 11:30:00,242.5449981689453,243.40989685058594,242.30999755859375,243.36000061035156,4262442,0.0,0.0
2024-12-05 12:30:00,243.35830688476562,243.3699951171875,242.61000061035156,242.88499450683594,2973235,0.0,0.0
2024-12-05 13:30:00,242.88999938964844,243.69000244140625,242.83999633789062,243.27999877929688,2513592,0.0,0.0
2024-12-05 14:30:00,243.28500366210938,243.36000061035156,242.7449951171875,242.9058074951172,3069471,0.0,0.0
2024-12-05 15:30:00,242.90499877929688,243.0800018310547,242.1300048828125,243.0800018310547,4497338,0.0,0.0
2024-12-06 09:30:00,242.8699951171875,244.6300048828125,242.0800018310547,243.44000244140625,7897447,0.0,0.0
2024-12-06 10:30:00,243.4499969482422,244.10000610351562,243.27499389648438,243.58200073242188,3073497,0.0,0.0
2024-12-06 11:30:00,243.5800018310547,243.83999633789062,243.2100067138672,243.60000610351562,2643208,0.0,0.0
2024-12-06 12:30:00,243.58999633789062,243.61500549316406,242.94000244140625,243.26409912109375,2315920,0.0,0.0
2024-12-06 13:30:00,243.25999450683594,243.63999938964844,243.0399932861328,243.16270446777344,2434412,0.0,0.0
2024-12-06 14:30:00,243.16000366210938,243.39999389648438,242.87010192871094,243.0500030517578,3531491,0.0,0.0
2024-12-06 15:30:00,243.0500030517578,243.14999389648438,242.1999969482422,242.86000061035156,4585536,0.0,0.0
2024-12-09 09:30:00,241.8300018310547,244.72000122070312,241.75999450683594,244.50999450683594,6763286,0.0,0.0
2024-12-09 10:30:00,244.47999572753906,247.23880004882812,244.4199981689453,246.47000122070312,7885176,0.0,0.0
2024-12-09 11:30:00,246.48500061035156,247.24000549316406,246.30999755859375,246.79029846191406,3738978,0.0,0.0
2024-12-09 12:30:00,246.8249969482422,247.01510620117188,245.7100067138672,246.9053955078125,3215218,0.0,0.0
2024-12-09 13:30:00,246.88999938964844,246.88999938964844,246.05999755859375,246.09500122070312,2110393,0.0,0.0
2024-12-09 14:30:00,246.09500122070312,246.77999877929688,245.89999389648438,246.75999450683594,2636199,0.0,0.0
2024-12-09 15:30:00,246.77999877929688,247.08999633789062,246.11000061035156,246.80999755859375,5245539,0.0,0.0
2024-12-10 09:30:00,246.9499969482422,247.78709411621094,245.80999755859375,246.72999572753906,7969297,0.0,0.0
2024-12-10 10:30:00,246.73500061035156,246.9199981689453,245.3419952392578,245.6699981689453,3845062,0.0,0.0
2024-12-10 11:30:00,245.6699981689453,247.17999267578125,245.61000061035156,247.07000732421875,2669027,0.0,0.0
2024-12-10 12:30:00,247.05999755859375,247.4783935546875,246.72000122070312,247.40660095214844,2160359,0.0,0.0
2024-12-10 13:30:00,247.40499877929688,247.8000030517578,247.35000610351562,247.42999267578125,2326302,0.0,0.0
2024-12-10 14:30:00,247.42999267578125,248.2100067138672,247.41000366210938,247.72000122070312,4138454,0.0,0.0
2024-12-10 15:30:00,247.72500610351562,248.07000732421875,247.3699951171875,247.8000030517578,3607802,0.0,0.0
2024-12-11 09:30:00,247.94500732421875,249.99000549316406,247.64999389648438,249.42999267578125,8367368,0.0,0.0
2024-12-11 10:30:00,249.42999267578125,250.8000030517578,249.39500427246094,250.44000244140625,6584107,0.0,0.0
2024-12-11 11:30:00,250.4199981689453,250.4199981689453,249.33999633789062,249.681396484375,2792683,0.0,0.0
2024-12-11 12:30:00,249.67999267578125,249.77999877929688,248.97000122070312,249.10000610351562,2034409,0.0,0.0
2024-12-11 13:30:00,249.08999633789062,249.1649932861328,248.0863037109375,248.27999877929688,2859618,0.0,0.0
2024-12-11 14:30:00,248.2801055908203,248.44000244140625,247.0500030517578,247.14999389648438,3703277,0.0,0.0
2024-12-11 15:30:00,247.13999938964844,247.16000366210938,246.26010131835938,246.42999267578125,5247010,0.0,0.0
2024-12-12 09:30:00,246.94500732421875,248.1199951171875,245.67999267578125,247.99000549316406,7733107,0.0,0.0
2024-12-12 10:30:00,247.99000549316406,248.59959411621094,247.66000366210938,248.4709930419922,4798038,0.0,0.0
2024-12-12 11:30:00,248.47999572753906,248.54989624023438,247.99000549316406,248.09280395507812,2067122,0.0,0.0
2024-12-12 12:30:00,248.08999633789062,248.74000549316406,247.63999938964844,248.52999877929688,2027236,0.0,0.0
2024-12-12 13:30:00,248.52000427246094,248.74000549316406,248.0,248.02000427246094,1974147,0.0,0.0
2024-12-12 14:30:00,248.01499938964844,248.2100067138672,247.4499969482422,247.75,1927714,0.0,0.0
2024-12-12 15:30:00,247.75999450683594,248.1999969482422,247.74000549316406,247.9499969482422,2674221,0.0,0.0
2024-12-13 09:30:00,247.8800048828125,249.2902069091797,247.35000610351562,247.5500030517578,6597729,0.0,0.0
2024-12-13 10:30:00,247.5800018310547,247.9499969482422,246.5,246.625,3698292,0.0,0.0
2024-12-13 11:30:00,246.6199951171875,247.02999877929688,246.24000549316406,246.4600067138672,2717185,0.0,0.0
2024-12-13 12:30:00,246.47000122070312,247.25999450683594,246.33999633789062,247.19000244140625,2429085,0.0,0.0
2024-12-13 13:30:00,247.1750030517578,248.01499938964844,247.16009521484375,247.91000366210938,2136050,0.0,0.0
2024-12-13 14:30:00,247.90499877929688,248.10000610351562,247.63999938964844,248.02000427246094,2472418,0.0,0.0
2024-12-13 15:30:00,248.02000427246094,248.2987060546875,247.88999938964844,248.1300048828125,2520361,0.0,0.0
2024-12-16 09:30:00,248.0,250.0,247.64999389648438,249.05999755859375,7886880,0.0,0.0
2024-12-16 10:30:00,249.02999877929688,249.9600067138672,248.82000732421875,249.6699981689453,3291322,0.0,0.0
2024-12-16 11:30:00,249.7100067138672,250.3000030517578,249.53500366210938,250.05999755859375,3966563,0.0,0.0
2024-12-16 12:30:00,250.05999755859375,251.37890625,250.05259704589844,251.11000061035156,3741887,0.0,0.0
2024-12-16 13:30:00,251.08999633789062,251.2471923828125,250.5800018310547,250.8000946044922,2929661,0.0,0.0
2024-12-16 14:30:00,250.80999755859375,251.0001983642578,250.2100067138672,250.69500732421875,3296914,0.0,0.0
2024-12-16 15:30:00,250.6999969482422,251.10000610351562,249.9499969482422,251.0399932861328,3755928,0.0,0.0
2024-12-17 09:30:00,250.13499450683594,252.97999572753906,249.7899932861328,252.27000427246094,8272806,0.0,0.0
2024-12-17 10:30:00,252.2550048828125,253.35000610351562,251.77000427246094,252.5500030517578,4415074,0.0,0.0
2024-12-17 11:30:00,252.52999877929688,253.3000030517578,252.47999572753906,253.22500610351562,3694338,0.0,0.0
2024-12-17 12:30:00,253.25,253.2899932861328,252.69009399414062,253.1300048828125,2789948,0.0,0.0
2024-12-17 13:30:00,253.13999938964844,253.63499450683594,252.92999267578125,253.1999969482422,3028678,0.0,0.0
2024-12-17 14:30:00,253.1999969482422,253.38999938964844,252.75,252.8800048828125,3197831,0.0,0.0
2024-12-17 15:30:00,252.8800048828125,253.80999755859375,252.64999389648438,253.47999572753906,6517824,0.0,0.0
2024-12-18 09:30:00,252.22000122070312,253.39999389648438,251.3300018310547,253.07000732421875,7178746,0.0,0.0
2024-12-18 10:30:00,253.07000732421875,253.79989624023438,252.85000610351562,253.32000732421875,4534838,0.0,0.0
2024-12-18 11:30:00,253.32359313964844,254.0399932861328,253.1750030517578,253.63499450683594,3385526,0.0,0.0
2024-12-18 12:30:00,253.6300048828125,254.00999450683594,253.47000122070312,253.71009826660156,2498618,0.0,0.0
2024-12-18 13:30:00,253.6999969482422,254.27999877929688,251.5399932861328,252.4499969482422,4517172,0.0,0.0
2024-12-18 14:30:00,252.44900512695312,252.97999572753906,249.5,249.89999389648438,8004435,0.0,0.0
2024-12-18 15:30:00,249.9199981689453,250.39920043945312,247.75,247.86000061035156,8666490,0.0,0.0
2024-12-19 09:30:00,247.4600067138672,251.02000427246094,247.09500122070312,249.88999938964844,13163580,0.0,0.0
2024-12-19 10:30:00,249.88999938964844,251.38760375976562,249.3699951171875,251.0399932861328,6029993,0.0,0.0
2024-12-19 11:30:00,251.0399932861328,251.85000610351562,250.53500366210938,250.5800018310547,4327867,0.0,0.0
2024-12-19 12:30:00,250.58999633789062,250.94000244140625,249.72000122070312,250.8300018310547,3212228,0.0,0.0
2024-12-19 13:30:00,250.81500244140625,251.4499969482422,250.2902069091797,250.52000427246094,2255973,0.0,0.0
2024-12-19 14:30:00,250.50999450683594,250.52000427246094,249.52999877929688,250.3249969482422,2871418,0.0,0.0
2024-12-19 15:30:00,250.3300018310547,250.5500030517578,249.4093017578125,249.85000610351562,4256393,0.0,0.0
2024-12-20 09:30:00,248.1199951171875,249.6240997314453,246.3000030517578,249.59500122070312,21606592,0.0,0.0
2024-12-20 10:30:00,249.58999633789062,252.0,249.39999389648438,251.99000549316406,5534153,0.0,0.0
2024-12-20 11:30:00,251.97999572753906,253.92999267578125,251.88999938964844,253.73500061035156,6609817,0.0,0.0
2024-12-20 12:30:00,253.73500061035156,253.77000427246094,252.77200317382812,252.8699951171875,3597562,0.0,0.0
2024-12-20 13:30:00,252.91000366210938,253.64999389648438,252.67999267578125,253.62030029296875,3481696,0.0,0.0
2024-12-20 14:30:00,253.6300048828125,254.19000244140625,253.3000030517578,253.49000549316406,5096339,0.0,0.0
2024-12-20 15:30:00,253.5,255.0,252.7899932861328,254.58999633789062,8461430,0.0,0.0
2024-12-23 09:30:00,254.77000427246094,255.64500427246094,253.4499969482422,254.07000732421875,8639208,0.0,0.0
2024-12-23 10:30:00,254.0500030517578,255.07000732421875,253.4600067138672,254.8300018310547,3133440,0.0,0.0
2024-12-23 11:30:00,254.83909606933594,255.22999572753906,254.3699951171875,254.42999267578125,2397338,0.0,0.0
2024-12-23 12:30:00,254.42999267578125,254.7550048828125,253.72000122070312,253.9199981689453,3619882,0.0,0.0
2024-12-23 13:30:00,253.9199981689453,254.4600067138672,253.8699951171875,254.2949981689453,2441370,0.0,0.0
2024-12-23 14:30:00,254.3000030517578,254.39999389648438,253.67999267578125,254.33999633789062,2612184,0.0,0.0
2024-12-23 15:30:00,254.33999633789062,255.64999389648438,254.33999633789062,255.30999755859375,4322344,0.0,0.0
2024-12-24 09:30:00,255.3699951171875,257.45001220703125,255.30999755859375,257.1050109863281,6593845,0.0,0.0
2024-12-24 10:30:00,257.114990234375,258.0,257.1000061035156,257.2929992675781,3930054,0.0,0.0
2024-12-24 11:30:00,257.2699890136719,257.5400085449219,256.8700866699219,257.3599853515625,2866762,0.0,0.0
2024-12-26 09:30:00,258.3550109863281,260.0899963378906,257.6300048828125,258.3612060546875,8036580,0.0,0.0
2024-12-26 10:30:00,258.364990234375,259.19000244140625,258.1300048828125,258.8800048828125,2886529,0.0,0.0
2024-12-26 11:30:00,258.8900146484375,259.3399963378906,258.82000732421875,258.9849853515625,1989211,0.0,0.0
2024-12-26 12:30:00,258.9880065917969,259.32501220703125,258.57000732421875,258.81890869140625,1857025,0.0,0.0
2024-12-26 13:30:00,258.80999755859375,258.94891357421875,258.4100036621094,258.6000061035156,1532082,0.0,0.0
2024-12-26 14:30:00,258.6099853515625,259.4700012207031,258.5899963378906,259.1099853515625,2293812,0.0,0.0
2024-12-26 15:30:00,259.1199951171875,259.510009765625,259.010009765625,259.1000061035156,2691314,0.0,0.0
2024-12-27 09:30:00,257.8999938964844,258.70001220703125,254.91000366210938,254.99000549316406,7279122,0.0,0.0
2024-12-27 10:30:00,254.9600067138672,255.39999389648438,254.0399932861328,254.72999572753906,5252455,0.0,0.0
2024-12-27 11:30:00,254.74000549316406,254.8000030517578,253.05999755859375,253.67999267578125,4795494,0.0,0.0
2024-12-27 12:30:00,253.6699981689453,254.9799041748047,253.64779663085938,254.9499969482422,3338291,0.0,0.0
2024-12-27 13:30:00,254.94000244140625,255.50999450683594,254.86000061035156,255.01499938964844,2423344,0.0,0.0
2024-12-27 14:30:00,255.02999877929688,255.55990600585938,254.9600067138672,255.1699981689453,2513045,0.0,0.0
2024-12-27 15:30:00,255.1699981689453,255.82000732421875,254.97000122070312,255.72000122070312,5269742,0.0,0.0
2024-12-30 09:30:00,252.22999572753906,253.0,250.75,250.9199981689453,7918270,0.0,0.0
2024-12-30 10:30:00,250.91600036621094,252.28500366210938,250.91600036621094,251.89999389648438,3565575,0.0,0.0
2024-12-30 11:30:00,251.88999938964844,253.10000610351562,251.80999755859375,253.0500030517578,2716217,0.0,0.0
2024-12-30 12:30:00,253.05999755859375,253.47000122070312,252.5,252.82000732421875,2154164,0.0,0.0
2024-12-30 13:30:00,252.80499267578125,253.2899932861328,252.58999633789062,252.9364013671875,2351450,0.0,0.0
2024-12-30 14:30:00,252.92999267578125,253.49989318847656,252.69000244140625,252.72000122070312,2668679,0.0,0.0
2024-12-30 15:30:00,252.72999572753906,253.0399932861328,252.0399932861328,252.1199951171875,3863755,0.0,0.0
2024-12-31 09:30:00,252.66000366210938,253.27999877929688,251.32000732421875,251.6876983642578,5118031,0.0,0.0
2024-12-31 10:30:00,251.69000244140625,252.139892578125,251.02499389648438,251.17999267578125,2379768,0.0,0.0
2024-12-31 11:30:00,251.17999267578125,251.5500030517578,250.64999389648438,250.71629333496094,1975317,0.0,0.0
2024-12-31 12:30:00,250.6999969482422,250.75999450683594,249.44000244140625,249.69000244140625,3894785,0.0,0.0
2024-12-31 13:30:00,249.69000244140625,250.26800537109375,249.52999877929688,249.77000427246094,2272071,0.0,0.0
2024-12-31 14:30:00,249.76499938964844,250.8800048828125,249.69000244140625,250.7700958251953,3376639,0.0,0.0
2024-12-31 15:30:00,250.77000427246094,251.0800018310547,249.5,250.3800048828125,7162976,0.0,0.0
2025-01-02 09:30:00,248.92999267578125,249.10000610351562,244.8000030517578,245.73989868164062,13501229,0.0,0.0
2025-01-02 10:30:00,245.6300048828125,245.8800048828125,244.16009521484375,244.89500427246094,6830782,0.0,0.0
2025-01-02 11:30:00,244.90989685058594,245.25,243.32000732421875,243.42860412597656,4384552,0.0,0.0
2025-01-02 12:30:00,243.41000366210938,243.41000366210938,242.30999755859375,242.6862030029297,6464462,0.0,0.0
2025-01-02 13:30:00,242.6699981689453,242.83999633789062,241.82009887695312,242.4884033203125,5547977,0.0,0.0
2025-01-02 14:30:00,242.47999572753906,243.44000244140625,241.87130737304688,243.23109436035156,5106418,0.0,0.0
2025-01-02 15:30:00,243.25,243.9499969482422,243.01019287109375,243.82000732421875,6167957,0.0,0.0
