Timestamp,Open,High,Low,Close,Volume,Volatility,RSI,OBV,ATR,SMA_14,EMA_14,ROC_14,Change_Close,percent_change_close,Profit_Trend_Label
1981-01-06 00:00:00-05:00,0.1112962529590257,0.1112962529590257,0.1108665615320205,0.1108665615320205,45158400,0.01282048493352432,56.11193027334449,513139200.0,0.004397807929632793,0.10810418054461472,0.10754324734210963,18.34829681619967,-0.005156964063644395,-0.0444475724829817,0
1981-01-07 00:00:00-05:00,0.1065696267586107,0.1065696267586107,0.1061399355530738,0.1061399355530738,55686400,0.011300534175478664,49.59130369766943,457452800.0,0.004431627668848819,0.10948543037687022,0.10735613910357153,22.277597402876104,-0.0047266259789467,-0.04263346777992705,0
1981-01-08 00:00:00-05:00,0.104421218165065,0.104421218165065,0.1039915382862091,0.1039915382862091,39827200,0.009815537410384803,46.92222862685338,417625600.0,0.004203946471638864,0.11055976524949067,0.10690752566125654,16.908987609371582,-0.0021483972668646933,-0.02024117741988285,0
1981-01-09 00:00:00-05:00,0.1095774173736572,0.1100071084816529,0.1095774173736572,0.1095774173736572,21504000,0.008171435159055357,53.873543749181046,439129600.0,0.004379629448170105,0.11184888333082192,0.10726351122290996,19.717797035177444,0.005585879087448092,0.053714746214008624,1
1981-01-12 00:00:00-05:00,0.1095774458226467,0.1095774458226467,0.1087180748581886,0.1087180748581886,23699200,0.007077378982663281,52.729436134808296,415430400.0,0.004046754792762932,0.11267762365085733,0.10745745304094712,11.946949093378088,-0.0008593425154685974,-0.007842332262114282,0
1981-01-13 00:00:00-05:00,0.1052805944808438,0.1052805944808438,0.1048509031534195,0.1048509031534195,23049600,0.006761699594368025,47.80890515674841,392380800.0,0.00403015738343926,0.11289252394012038,0.10710991305594343,2.9541792321657327,-0.0038671717047691068,-0.03557064186257375,0
1981-01-14 00:00:00-05:00,0.1052805706858635,0.1057102619161712,0.1052805706858635,0.1052805706858635,14291200,0.006831258416047573,48.385215910936616,406672000.0,0.003743131787126071,0.11283114073531963,0.10686600073993277,-0.8096527124614575,0.00042966753244400024,0.004097890619170874,1
1981-01-15 00:00:00-05:00,0.1074290424585342,0.1082884136612502,0.1074290424585342,0.1074290424585342,14067200,0.006979648708809784,51.28209720048073,420739200.0,0.003677819315826686,0.11252422524350027,0.10694107296907963,-3.8458570922612845,0.002148471772670704,0.020407106065955194,1
1981-01-16 00:00:00-05:00,0.1069992867149828,0.1069992867149828,0.1065695956349372,0.1065695956349372,13395200,0.006569925798168457,50.07144131232011,407344000.0,0.0034317564459786097,0.11141925411564958,0.10689154265786065,-12.675924520063523,-0.000859446823596996,-0.00800013482321349,0
1981-01-19 00:00:00-05:00,0.1130149587988853,0.1134446500418947,0.1130149587988853,0.1130149587988853,41574400,0.0055690845070917126,58.06661538664009,448918400.0,0.0037276807795916483,0.1106519001935209,0.1077079981433306,-8.68062056628499,0.006445363163948101,0.06048031922751407,1
1981-01-20 00:00:00-05:00,0.1100071084816529,0.1100071084816529,0.1095774173736572,0.1095774173736572,30083200,0.004751144674162228,53.17583209146193,418835200.0,0.003703102308669655,0.10985384562185828,0.10795725404070748,-9.25279272947829,-0.003437541425228105,-0.030416694053265525,0
1981-01-21 00:00:00-05:00,0.1117258593440055,0.1125852300692357,0.1117258593440055,0.1117258593440055,15904000,0.004288586113769983,55.687917709506145,434739200.0,0.003644974661096239,0.10945479146071839,0.1084597347478139,-4.762282498042486,0.0021484419703483026,0.01960661258352303,1
1981-01-22 00:00:00-05:00,0.1130149587988853,0.1138743412849042,0.1130149587988853,0.1130149587988853,35548800,0.003572065302931122,57.17260010055102,470288000.0,0.0035213694859471557,0.10905573996050014,0.10906709795462341,-4.7104906206937,0.0012890994548798024,0.011538058086540515,1
1981-01-23 00:00:00-05:00,0.1130149676419114,0.1134446589185427,0.1125852763652801,0.1125852763652801,11222400,0.003149342427832873,56.493156986361434,459065600.0,0.0033039268792383466,0.10881015072975835,0.10953618840937765,-2.9634069579706566,-0.00042968243360520797,-0.003801996108938499,0
1981-01-26 00:00:00-05:00,0.1112962529590257,0.1112962529590257,0.1108665615320205,0.1108665615320205,24640000,0.003149342427832873,53.74197276519407,434425600.0,0.003175754408037984,0.10881015072975835,0.1097135714923967,0.0,-0.0017187148332595964,-0.01526589345202889,0
1981-01-27 00:00:00-05:00,0.1108665080247638,0.1108665080247638,0.1100071370601654,0.1100071370601654,23699200,0.0030656050435822453,52.368615610038965,410726400.0,0.0029902163094130494,0.10908637940883634,0.10975271356809921,3.6434933627389148,-0.0008594244718550942,-0.007751881721405063,0
